ID,Book-Rating
TEST_000083,4.2451177
TEST_000084,4.0437975
TEST_000085,1.8932611
TEST_000086,4.153881
TEST_000087,3.681438
TEST_000088,2.4373693
TEST_000089,3.0117412
TEST_000090,2.4999216
TEST_000091,3.7007074
TEST_000092,2.6220431
TEST_000093,3.2672186
TEST_000094,1.7019315
TEST_000095,4.953962
TEST_000096,2.2966523
TEST_000097,3.5670373
TEST_000098,4.6893554
TEST_000099,4.486382
TEST_000100,5.376802
TEST_000101,5.367481
TEST_000102,5.1488504
TEST_000103,4.4838953
TEST_000104,4.870571
TEST_000105,3.4177063
TEST_000106,5.467817
TEST_000107,2.4209611
TEST_000108,3.8624964
TEST_000109,4.1270666
TEST_000110,3.9228075
TEST_000111,5.557705
TEST_000112,3.5149038
TEST_000113,4.157683
TEST_000114,3.653453
TEST_000115,4.50676
TEST_000116,3.9660442
TEST_000117,4.6239524
TEST_000118,5.865758
TEST_000119,3.421211
TEST_000120,4.6376057
TEST_000121,4.890818
TEST_000122,5.688985
TEST_000123,3.4276633
TEST_000124,4.4659224
TEST_000125,4.50676
TEST_000126,3.610632
TEST_000127,5.8887997
TEST_000128,4.5437713
TEST_000129,3.729389
TEST_000130,3.9593325
TEST_000131,3.6642933
TEST_000132,4.0030923
TEST_000133,3.9350991
TEST_000134,4.0052876
TEST_000135,5.9769917
TEST_000136,4.596752
TEST_000137,3.789981
TEST_000138,5.660169
TEST_000139,3.996923
TEST_000140,4.5146995
TEST_000141,5.6140842
TEST_000142,4.321007
TEST_000143,3.9869926
TEST_000144,5.7502937
TEST_000145,5.305733
TEST_000146,3.9629564
TEST_000147,4.443487
TEST_000148,4.007787
TEST_000149,3.702327
TEST_000150,5.7741165
TEST_000151,4.4088874
TEST_000152,5.993864
TEST_000153,3.9755046
TEST_000154,5.6095295
TEST_000155,4.4114857
TEST_000156,5.8058076
TEST_000157,3.729021
TEST_000158,5.314575
TEST_000159,4.3014812
TEST_000160,4.5039773
TEST_000161,5.283403
TEST_000162,5.878082
TEST_000163,3.7592754
TEST_000164,4.0941863
TEST_000165,5.817118
TEST_000166,4.4634166
TEST_000167,6.847521
TEST_000168,4.441889
TEST_000169,5.6548653
TEST_000170,4.67982
TEST_000171,3.9143655
TEST_000172,3.4948292
TEST_000173,5.5475407
TEST_000174,4.3426313
TEST_000175,4.626398
TEST_000176,4.052085
TEST_000177,6.4219284
TEST_000178,4.8000226
TEST_000179,5.2227936
TEST_000180,5.0944805
TEST_000181,3.1645565
TEST_000182,6.4059596
TEST_000183,4.55853
TEST_000184,4.5057106
TEST_000185,4.191974
TEST_000186,4.0524592
TEST_000187,3.8476274
TEST_000188,3.8856328
TEST_000189,3.7100797
TEST_000190,5.806781
TEST_000191,4.239507
TEST_000192,3.8153875
TEST_000193,5.8240433
TEST_000194,1.9833974
TEST_000195,1.7449528
TEST_000196,2.4356608
TEST_000197,1.990473
TEST_000198,1.7007996
TEST_000199,1.4945039
TEST_000200,1.9556155
TEST_000201,1.5903162
TEST_000202,2.062209
TEST_000203,1.736111
TEST_000204,2.339432
TEST_000205,1.5911708
TEST_000206,2.0330493
TEST_000207,5.072389
TEST_000208,1.8525414
TEST_000209,1.7766634
TEST_000210,1.4544339
TEST_000211,1.4329845
TEST_000212,2.4769475
TEST_000213,2.0804837
TEST_000214,1.3883251
TEST_000215,1.2483459
TEST_000216,1.8343017
TEST_000217,1.8972791
TEST_000218,2.4795437
TEST_000219,3.0778046
TEST_000220,3.1280525
TEST_000221,3.1308534
TEST_000222,4.5497375
TEST_000223,5.0623903
TEST_000224,3.7221088
TEST_000225,2.8956451
TEST_000226,3.497943
TEST_000227,3.4156463
TEST_000228,3.124227
TEST_000229,1.5505855
TEST_000230,4.189939
TEST_000231,4.521029
TEST_000232,3.0851872
TEST_000233,2.7136323
TEST_000234,1.4494127
TEST_000235,3.6285706
TEST_000236,1.0817868
TEST_000237,4.41091
TEST_000238,3.3132293
TEST_000239,4.9983277
TEST_000240,3.6680994
TEST_000241,3.753196
TEST_000242,5.9390235
TEST_000243,5.872464
TEST_000244,4.828768
TEST_000245,5.408496
TEST_000246,4.3970838
TEST_000247,3.3647692
TEST_000248,2.3399026
TEST_000249,4.2200503
TEST_000250,3.8566372
TEST_000251,3.870986
TEST_000252,3.5676494
TEST_000253,4.375462
TEST_000254,3.7323534
TEST_000255,4.1065016
TEST_000256,3.959612
TEST_000257,3.4565253
TEST_000258,4.3994265
TEST_000259,3.3855407
TEST_000260,4.8688045
TEST_000261,4.8724833
TEST_000262,5.26425
TEST_000263,3.4573507
TEST_000264,3.8807998
TEST_000265,4.4466496
TEST_000266,4.124175
TEST_000267,3.6999538
TEST_000268,3.465281
TEST_000269,2.6660066
TEST_000270,6.80956
TEST_000271,3.904708
TEST_000272,3.2257626
TEST_000273,2.2411277
TEST_000274,2.9746153
TEST_000275,2.8904889
TEST_000276,3.021647
TEST_000277,3.3375797
TEST_000278,5.580996
TEST_000279,3.079999
TEST_000280,3.9295855
TEST_000281,3.1134636
TEST_000282,2.8762028
TEST_000283,3.1907516
TEST_000284,4.21012
TEST_000285,2.9746113
TEST_000286,2.898648
TEST_000287,3.326071
TEST_000288,5.075366
TEST_000289,5.0072575
TEST_000290,5.162689
TEST_000291,4.3594193
TEST_000292,4.166339
TEST_000293,3.9076762
TEST_000294,4.16191
TEST_000295,4.646719
TEST_000296,3.5734205
TEST_000297,3.9725666
TEST_000298,2.8234081
TEST_000299,3.908636
TEST_000300,3.882714
TEST_000301,5.078352
TEST_000302,3.340951
TEST_000303,4.04992
TEST_000304,2.869616
TEST_000305,4.8854012
TEST_000306,3.8722506
TEST_000307,3.840464
TEST_000308,3.1523995
TEST_000309,4.0198855
TEST_000310,3.733826
TEST_000311,3.359546
TEST_000312,3.730834
TEST_000313,3.2671316
TEST_000314,5.138072
TEST_000315,4.934327
TEST_000316,3.82394
TEST_000317,2.9991775
TEST_000318,3.1287916
TEST_000319,2.5768557
TEST_000320,2.846475
TEST_000321,3.082615
TEST_000322,3.0090458
TEST_000323,3.81101
TEST_000324,2.736677
TEST_000325,3.681376
TEST_000326,2.5351827
TEST_000327,1.7382556
TEST_000328,1.4835147
TEST_000329,0.42874745
TEST_000330,1.9526017
TEST_000331,1.1015372
TEST_000332,1.6680032
TEST_000333,1.5063461
TEST_000334,0.51220226
TEST_000335,3.1692708
TEST_000336,1.7405013
TEST_000337,0.46578953
TEST_000338,0.9025074
TEST_000339,0.8246399
TEST_000340,0.9332288
TEST_000341,0.75036365
TEST_000342,1.2712444
TEST_000343,1.8000705
TEST_000344,1.1955242
TEST_000345,0.6782115
TEST_000346,1.1832136
TEST_000347,0.8040669
TEST_000348,1.9376214
TEST_000349,1.9355513
TEST_000350,1.8793504
TEST_000351,2.0334938
TEST_000352,1.0654753
TEST_000353,1.1762637
TEST_000354,1.7494144
TEST_000355,0.70435894
TEST_000356,1.7096086
TEST_000357,0.5643826
TEST_000358,2.7570503
TEST_000359,2.0354788
TEST_000360,2.0000782
TEST_000361,2.162048
TEST_000362,1.1043763
TEST_000363,1.5241867
TEST_000364,0.530961
TEST_000365,2.548972
TEST_000366,1.4507194
TEST_000367,0.6061385
TEST_000368,1.3635008
TEST_000369,1.0737462
TEST_000370,1.8560367
TEST_000371,1.2792453
TEST_000372,0.8302358
TEST_000373,1.9453822
TEST_000374,1.0451021
TEST_000375,3.6498182
TEST_000376,3.6568234
TEST_000377,3.736758
TEST_000378,3.8660972
TEST_000379,3.7994308
TEST_000380,3.3340771
TEST_000381,3.2633085
TEST_000382,3.670326
TEST_000383,3.4185634
TEST_000384,5.2035623
TEST_000385,3.8521307
TEST_000386,4.6511354
TEST_000387,4.6064897
TEST_000388,3.36438
TEST_000389,3.2460947
TEST_000390,4.2658887
TEST_000391,2.974377
TEST_000392,4.3369555
TEST_000393,3.3342042
TEST_000394,2.536288
TEST_000395,2.6059725
TEST_000396,2.6094258
TEST_000397,2.7022822
TEST_000398,3.04315
TEST_000399,2.6715536
TEST_000400,2.573967
TEST_000401,1.970177
TEST_000402,3.2746747
TEST_000403,3.3609796
TEST_000404,2.7283525
TEST_000405,2.418641
TEST_000406,2.7308946
TEST_000407,1.7270051
TEST_000408,3.4472752
TEST_000409,2.8875031
TEST_000410,3.198597
TEST_000411,5.6245627
TEST_000412,4.471403
TEST_000413,4.925485
TEST_000414,4.1070294
TEST_000415,5.4869328
TEST_000416,4.8851175
TEST_000417,5.440969
TEST_000418,5.0793047
TEST_000419,4.2920036
TEST_000420,4.859134
TEST_000421,5.564412
TEST_000422,5.467773
TEST_000423,3.9149356
TEST_000424,5.2232146
TEST_000425,4.4506993
TEST_000426,3.6876285
TEST_000427,4.4116263
TEST_000428,3.8923748
TEST_000429,3.8930697
TEST_000430,4.679487
TEST_000431,3.2151754
TEST_000432,1.4940696
TEST_000433,3.4453945
TEST_000434,4.3562264
TEST_000435,4.791962
TEST_000436,2.5678015
TEST_000437,2.358647
TEST_000438,2.5544734
TEST_000439,2.4286437
TEST_000440,2.0900233
TEST_000441,2.0578592
TEST_000442,1.9972149
TEST_000443,2.4712646
TEST_000444,2.4757025
TEST_000445,2.468108
TEST_000446,1.8692967
TEST_000447,2.2305362
TEST_000448,2.2522175
TEST_000449,2.3537724
TEST_000450,1.8365668
TEST_000451,3.1640773
TEST_000452,2.5361319
TEST_000453,1.9910729
TEST_000454,2.4272897
TEST_000455,3.059371
TEST_000456,2.47383
TEST_000457,3.573726
TEST_000458,4.5003796
TEST_000459,4.141219
TEST_000460,3.7143826
TEST_000461,4.7791553
TEST_000462,3.7359357
TEST_000463,3.5402582
TEST_000464,2.7768047
TEST_000465,3.7391183
TEST_000466,4.179136
TEST_000467,4.781208
TEST_000468,4.1026363
TEST_000469,4.3166337
TEST_000470,3.5022166
TEST_000471,4.2178917
TEST_000472,5.1903143
TEST_000473,4.8808208
TEST_000474,5.1457024
TEST_000475,4.9987383
TEST_000476,2.8700337
TEST_000477,3.3570065
TEST_000478,3.3671284
TEST_000479,3.0693338
TEST_000480,3.7215433
TEST_000481,3.1791365
TEST_000482,3.3433666
TEST_000483,4.7236376
TEST_000484,5.4312663
TEST_000485,3.5698156
TEST_000486,3.5296948
TEST_000487,4.504299
TEST_000488,4.8972816
TEST_000489,4.282338
TEST_000490,4.9222884
TEST_000491,4.600551
TEST_000492,4.4080076
TEST_000493,4.539008
TEST_000494,4.577621
TEST_000495,4.8375297
TEST_000496,5.08376
TEST_000497,4.1701226
TEST_000498,4.787524
TEST_000499,4.746241
TEST_000500,4.8772726
TEST_000501,4.598544
TEST_000502,4.4469953
TEST_000503,5.3501062
TEST_000504,4.4241138
TEST_000505,3.8554568
TEST_000506,3.5004117
TEST_000507,2.8806164
TEST_000508,3.108744
TEST_000509,3.4766788
TEST_000510,5.1197176
TEST_000511,4.248541
TEST_000512,4.7137876
TEST_000513,4.9887414
TEST_000514,4.882303
TEST_000515,3.8724282
TEST_000516,6.15698
TEST_000517,5.658331
TEST_000518,5.8258376
TEST_000519,5.995284
TEST_000520,5.5930257
TEST_000521,6.133772
TEST_000522,5.9029546
TEST_000523,5.881548
TEST_000524,6.057849
TEST_000525,5.694899
TEST_000526,5.562511
TEST_000527,6.3211
TEST_000528,3.3900228
TEST_000529,5.2368307
TEST_000530,4.8551545
TEST_000531,2.496867
TEST_000532,2.0516975
TEST_000533,3.783654
TEST_000534,4.133433
TEST_000535,3.252861
TEST_000536,2.0925002
TEST_000537,2.257479
TEST_000538,4.0184913
TEST_000539,3.55809
TEST_000540,2.89025
TEST_000541,2.797688
TEST_000542,2.627215
TEST_000543,2.430232
TEST_000544,2.5777135
TEST_000545,2.6344588
TEST_000546,2.5276773
TEST_000547,3.5072975
TEST_000548,3.4468017
TEST_000549,3.492182
TEST_000550,4.115263
TEST_000551,3.8478184
TEST_000552,2.1305215
TEST_000553,1.8943118
TEST_000554,2.6570656
TEST_000555,2.6917038
TEST_000556,2.3994758
TEST_000557,3.317341
TEST_000558,3.304267
TEST_000559,3.43073
TEST_000560,3.3988423
TEST_000561,3.3658607
TEST_000562,4.062929
TEST_000563,3.11526
TEST_000564,4.234345
TEST_000565,3.2672713
TEST_000566,3.4891775
TEST_000567,3.690737
TEST_000568,3.5246124
TEST_000569,3.5385811
TEST_000570,3.5513027
TEST_000571,3.1268713
TEST_000572,3.1909215
TEST_000573,3.18844
TEST_000574,3.253482
TEST_000575,4.8763795
TEST_000576,3.59605
TEST_000577,3.2319171
TEST_000578,3.7020772
TEST_000579,3.4096277
TEST_000580,3.3776617
TEST_000581,3.4532647
TEST_000582,3.6209357
TEST_000583,3.9891746
TEST_000584,4.090483
TEST_000585,3.213458
TEST_000586,3.640651
TEST_000587,3.6719189
TEST_000588,4.7212005
TEST_000589,3.9529426
TEST_000590,3.7030478
TEST_000591,4.4550834
TEST_000592,4.503395
TEST_000593,5.0566635
TEST_000594,4.32543
TEST_000595,4.8451276
TEST_000596,4.7139354
TEST_000597,4.1862206
TEST_000598,4.7739334
TEST_000599,4.9150543
TEST_000600,3.1246786
TEST_000601,5.6620426
TEST_000602,5.9203143
TEST_000603,5.773504
TEST_000604,5.390242
TEST_000605,5.3747983
TEST_000606,5.721505
TEST_000607,5.4166007
TEST_000608,5.384539
TEST_000609,5.4452953
TEST_000610,5.285499
TEST_000611,5.4762535
TEST_000612,5.948718
TEST_000613,5.3939295
TEST_000614,5.451147
TEST_000615,6.5293922
TEST_000616,5.465688
TEST_000617,5.5967546
TEST_000618,5.8954005
TEST_000619,2.970701
TEST_000620,2.878562
TEST_000621,3.1356547
TEST_000622,2.8985872
TEST_000623,2.8171976
TEST_000624,2.8639746
TEST_000625,3.0884519
TEST_000626,3.0404851
TEST_000627,2.9121318
TEST_000628,2.8602624
TEST_000629,2.6429136
TEST_000630,2.5642986
TEST_000631,2.4234784
TEST_000632,2.494219
TEST_000633,3.4657028
TEST_000634,2.996179
TEST_000635,2.779988
TEST_000636,2.9298337
TEST_000637,2.5720563
TEST_000638,3.2413492
TEST_000639,3.7038758
TEST_000640,3.3396115
TEST_000641,3.3086667
TEST_000642,3.4973707
TEST_000643,3.1840928
TEST_000644,3.4333756
TEST_000645,3.8538442
TEST_000646,3.3383677
TEST_000647,3.455742
TEST_000648,3.2714822
TEST_000649,4.4419765
TEST_000650,3.632236
TEST_000651,3.5937543
TEST_000652,3.2880156
TEST_000653,3.2276492
TEST_000654,3.4097748
TEST_000655,3.3230581
TEST_000656,5.288195
TEST_000657,2.8893185
TEST_000658,2.92237
TEST_000659,2.944514
TEST_000660,2.7733903
TEST_000661,2.7224877
TEST_000662,3.0127745
TEST_000663,3.1942537
TEST_000664,2.5544558
TEST_000665,2.9881794
TEST_000666,2.4666102
TEST_000667,2.7787251
TEST_000668,2.8045223
TEST_000669,3.2097259
TEST_000670,2.745095
TEST_000671,2.6364343
TEST_000672,2.46626
TEST_000673,2.545575
TEST_000674,2.8954632
TEST_000675,2.8861241
TEST_000676,2.9747815
TEST_000677,2.9585233
TEST_000678,2.7856114
TEST_000679,2.662407
TEST_000680,2.9652498
TEST_000681,2.6642098
TEST_000682,2.8473141
TEST_000683,2.8076112
TEST_000684,2.6864426
TEST_000685,2.967948
TEST_000686,2.4032793
TEST_000687,2.9034832
TEST_000688,2.5525482
TEST_000689,2.6340258
TEST_000690,3.3789089
TEST_000691,2.9005067
TEST_000692,3.1200278
TEST_000693,2.7263172
TEST_000694,2.8249526
TEST_000695,2.9174743
TEST_000696,2.5057518
TEST_000697,2.6236386
TEST_000698,2.676916
TEST_000699,2.9681525
TEST_000700,2.811674
TEST_000701,2.9981055
TEST_000702,2.5736878
TEST_000703,3.5225682
TEST_000704,2.9588706
TEST_000705,2.7675843
TEST_000706,2.7294297
TEST_000707,3.5879936
TEST_000708,2.9572742
TEST_000709,3.0465012
TEST_000710,2.7450864
TEST_000711,3.1589422
TEST_000712,3.031287
TEST_000713,2.8327794
TEST_000714,2.6184936
TEST_000715,2.8267787
TEST_000716,2.936731
TEST_000717,2.1137607
TEST_000718,2.5910475
TEST_000719,3.217867
TEST_000720,3.4721656
TEST_000721,3.6353
TEST_000722,3.92535
TEST_000723,4.4454274
TEST_000724,4.3047194
TEST_000725,4.3315997
TEST_000726,4.0129414
TEST_000727,4.213561
TEST_000728,4.5638556
TEST_000729,5.06636
TEST_000730,5.153174
TEST_000731,5.5676694
TEST_000732,3.0365336
TEST_000733,2.1116955
TEST_000734,2.102233
TEST_000735,1.844902
TEST_000736,1.8682522
TEST_000737,2.1051176
TEST_000738,2.9534695
TEST_000739,1.7451764
TEST_000740,1.1571898
TEST_000741,2.2311385
TEST_000742,2.7323277
TEST_000743,2.328792
TEST_000744,2.3137703
TEST_000745,2.280234
TEST_000746,2.5181627
TEST_000747,2.115252
TEST_000748,2.4966185
TEST_000749,1.1521056
TEST_000750,2.1987994
TEST_000751,1.1810789
TEST_000752,1.9275916
TEST_000753,2.122836
TEST_000754,2.1795661
TEST_000755,2.1245449
TEST_000756,2.0984993
TEST_000757,1.5752771
TEST_000758,1.1559488
TEST_000759,1.1246707
TEST_000760,2.6210291
TEST_000761,2.2701242
TEST_000762,2.2755468
TEST_000763,3.3897457
TEST_000764,2.0766623
TEST_000765,1.4316365
TEST_000766,1.6436117
TEST_000767,2.5656755
TEST_000768,2.2429323
TEST_000769,2.5891638
TEST_000770,1.1239287
TEST_000771,1.8436666
TEST_000772,1.7186813
TEST_000773,1.8199185
TEST_000774,2.2842321
TEST_000775,2.0065382
TEST_000776,1.1779925
TEST_000777,1.4495112
TEST_000778,1.1175944
TEST_000779,1.6585227
TEST_000780,1.6546892
TEST_000781,1.7984319
TEST_000782,2.2687922
TEST_000783,2.134067
TEST_000784,1.0619433
TEST_000785,2.2731307
TEST_000786,2.0963957
TEST_000787,1.7408628
TEST_000788,1.6315765
TEST_000789,2.084177
TEST_000790,2.2930293
TEST_000791,1.5007845
TEST_000792,2.6213472
TEST_000793,3.4725857
TEST_000794,2.446378
TEST_000795,1.4187433
TEST_000796,1.1272335
TEST_000797,1.7189031
TEST_000798,2.0540173
TEST_000799,2.329715
TEST_000800,2.3207479
TEST_000801,2.1341867
TEST_000802,2.2161667
TEST_000803,1.8260554
TEST_000804,2.2414544
TEST_000805,2.182941
TEST_000806,2.2542825
TEST_000807,1.931492
TEST_000808,2.365454
TEST_000809,2.338457
TEST_000810,1.848426
TEST_000811,2.3130515
TEST_000812,2.557725
TEST_000813,3.083361
TEST_000814,1.9865224
TEST_000815,1.7066134
TEST_000816,1.7681615
TEST_000817,2.3144934
TEST_000818,1.0797155
TEST_000819,2.696723
TEST_000820,2.3005402
TEST_000821,1.8987497
TEST_000822,1.5670645
TEST_000823,2.22771
TEST_000824,2.306118
TEST_000825,1.2022684
TEST_000826,2.0571764
TEST_000827,2.1856337
TEST_000828,2.3004649
TEST_000829,2.8192978
TEST_000830,1.3683274
TEST_000831,2.3687623
TEST_000832,2.217086
TEST_000833,1.6189395
TEST_000834,2.515269
TEST_000835,1.9515761
TEST_000836,2.440049
TEST_000837,2.3618815
TEST_000838,1.8435719
TEST_000839,1.4628116
TEST_000840,1.978369
TEST_000841,2.277495
TEST_000842,2.0073183
TEST_000843,2.7761679
TEST_000844,2.7502725
TEST_000845,1.9880211
TEST_000846,1.7508634
TEST_000847,2.3845112
TEST_000848,2.8885953
TEST_000849,1.5981389
TEST_000850,1.1511842
TEST_000851,1.573192
TEST_000852,2.7712908
TEST_000853,1.650601
TEST_000854,1.0899001
TEST_000855,2.467615
TEST_000856,1.9678608
TEST_000857,2.082385
TEST_000858,2.3934581
TEST_000859,1.7933631
TEST_000860,2.4584098
TEST_000861,1.1257036
TEST_000862,4.4458957
TEST_000863,1.1057794
TEST_000864,2.2789223
TEST_000865,2.4596958
TEST_000866,1.1253031
TEST_000867,1.0226332
TEST_000868,1.9814816
TEST_000869,2.4404995
TEST_000870,1.1121857
TEST_000871,1.6442938
TEST_000872,2.1133025
TEST_000873,2.320763
TEST_000874,1.8802736
TEST_000875,1.1376232
TEST_000876,1.9888189
TEST_000877,2.5906463
TEST_000878,1.4499187
TEST_000879,2.2511733
TEST_000880,2.4040978
TEST_000881,3.397295
TEST_000882,1.9648024
TEST_000883,1.968864
TEST_000884,2.0487535
TEST_000885,2.1691613
TEST_000886,2.736044
TEST_000887,3.4087384
TEST_000888,1.6118599
TEST_000889,2.3737288
TEST_000890,2.071465
TEST_000891,2.554508
TEST_000892,1.7740239
TEST_000893,2.531982
TEST_000894,2.6612961
TEST_000895,2.5921142
TEST_000896,2.1910775
TEST_000897,2.0754545
TEST_000898,1.644583
TEST_000899,1.8961146
TEST_000900,2.306408
TEST_000901,1.638406
TEST_000902,1.3590156
TEST_000903,1.993336
TEST_000904,2.415142
TEST_000905,2.000688
TEST_000906,2.0476885
TEST_000907,1.693544
TEST_000908,1.4447315
TEST_000909,1.1749241
TEST_000910,2.0178108
TEST_000911,1.684288
TEST_000912,2.3788428
TEST_000913,2.3038204
TEST_000914,2.1807072
TEST_000915,3.5430772
TEST_000916,1.0226332
TEST_000917,2.1102293
TEST_000918,2.7140274
TEST_000919,2.6747797
TEST_000920,2.7257981
TEST_000921,2.072439
TEST_000922,2.0480256
TEST_000923,2.3537261
TEST_000924,1.6736567
TEST_000925,2.4867496
TEST_000926,2.1441836
TEST_000927,1.4166236
TEST_000928,2.2929149
TEST_000929,2.0722094
TEST_000930,1.1376232
TEST_000931,1.1394243
TEST_000932,2.2550142
TEST_000933,2.270351
TEST_000934,2.456089
TEST_000935,1.5630993
TEST_000936,2.6734788
TEST_000937,1.1246544
TEST_000938,1.8027569
TEST_000939,1.2063472
TEST_000940,2.5613117
TEST_000941,2.591925
TEST_000942,2.0649123
TEST_000943,2.6212687
TEST_000944,1.974047
TEST_000945,2.3925753
TEST_000946,2.628826
TEST_000947,2.5859873
TEST_000948,2.204595
TEST_000949,2.0275838
TEST_000950,1.1263611
TEST_000951,1.9585149
TEST_000952,2.198983
TEST_000953,2.0022528
TEST_000954,2.8980684
TEST_000955,1.0226332
TEST_000956,2.31312
TEST_000957,2.3530161
TEST_000958,1.1420714
TEST_000959,2.201203
TEST_000960,2.2432888
TEST_000961,2.4513936
TEST_000962,1.0518299
TEST_000963,2.5280912
TEST_000964,2.4379919
TEST_000965,3.8262005
TEST_000966,1.6717051
TEST_000967,1.860063
TEST_000968,2.0476587
TEST_000969,1.4587784
TEST_000970,1.5366123
TEST_000971,2.2766159
TEST_000972,2.154058
TEST_000973,2.502879
TEST_000974,2.6040761
TEST_000975,1.6437532
TEST_000976,1.9467775
TEST_000977,1.2211568
TEST_000978,1.8938031
TEST_000979,4.1769843
TEST_000980,2.0529356
TEST_000981,2.113138
TEST_000982,2.0229
TEST_000983,1.8854591
TEST_000984,2.472912
TEST_000985,2.1486516
TEST_000986,1.7713511
TEST_000987,1.6472478
TEST_000988,1.1816182
TEST_000989,2.2494242
TEST_000990,2.384119
TEST_000991,2.4560227
TEST_000992,1.6327406
TEST_000993,2.1630766
TEST_000994,1.5196352
TEST_000995,2.4218585
TEST_000996,2.5965521
TEST_000997,2.012737
TEST_000998,1.8661011
TEST_000999,2.00972
TEST_001000,1.3990592
TEST_001001,2.0619428
TEST_001002,1.1342461
TEST_001003,2.2332962
TEST_001004,2.522688
TEST_001005,2.4318118
TEST_001006,2.4052098
TEST_001007,1.8196576
TEST_001008,2.4674125
TEST_001009,2.7071676
TEST_001010,2.3931818
TEST_001011,1.7558889
TEST_001012,1.6166028
TEST_001013,2.3439984
TEST_001014,1.7865143
TEST_001015,2.6639972
TEST_001016,1.015561
TEST_001017,1.6943103
TEST_001018,2.5916
TEST_001019,1.6559571
TEST_001020,2.3977358
TEST_001021,2.0716298
TEST_001022,2.5106606
TEST_001023,2.5268123
TEST_001024,1.0816085
TEST_001025,1.8517933
TEST_001026,1.9492139
TEST_001027,1.441588
TEST_001028,2.248336
TEST_001029,2.738095
TEST_001030,1.6319348
TEST_001031,2.1710944
TEST_001032,1.9711369
TEST_001033,2.3128977
TEST_001034,2.0529356
TEST_001035,2.1945438
TEST_001036,1.7202779
TEST_001037,2.4482505
TEST_001038,2.3031662
TEST_001039,2.5982242
TEST_001040,1.6494026
TEST_001041,2.17626
TEST_001042,1.974684
TEST_001043,1.0640378
TEST_001044,2.4451227
TEST_001045,2.6210976
TEST_001046,1.8609515
TEST_001047,1.7388529
TEST_001048,1.9923284
TEST_001049,2.2048638
TEST_001050,1.9023072
TEST_001051,2.6100123
TEST_001052,1.6444201
TEST_001053,1.4690903
TEST_001054,1.2080551
TEST_001055,1.9103793
TEST_001056,2.4774044
TEST_001057,1.6326618
TEST_001058,2.508261
TEST_001059,2.098049
TEST_001060,1.9526848
TEST_001061,2.1624944
TEST_001062,1.1904602
TEST_001063,1.8373337
TEST_001064,1.8537537
TEST_001065,2.2553654
TEST_001066,2.0517344
TEST_001067,2.3224897
TEST_001068,1.9529663
TEST_001069,1.8319538
TEST_001070,2.9787655
TEST_001071,2.0830195
TEST_001072,1.2013388
TEST_001073,1.8361207
TEST_001074,2.6603394
TEST_001075,2.97852
TEST_001076,1.2123818
TEST_001077,2.1808999
TEST_001078,1.1317061
TEST_001079,2.574678
TEST_001080,2.059889
TEST_001081,3.5682998
TEST_001082,2.2343183
TEST_001083,2.2342842
TEST_001084,1.8209834
TEST_001085,2.2470315
TEST_001086,2.1005626
TEST_001087,2.7781165
TEST_001088,2.465953
TEST_001089,2.8852928
TEST_001090,1.8773555
TEST_001091,2.659344
TEST_001092,2.7760153
TEST_001093,2.3710332
TEST_001094,2.7954078
TEST_001095,3.4788203
TEST_001096,2.1116967
TEST_001097,2.139426
TEST_001098,1.3876154
