ID,Book-Rating
TEST_000369,0
TEST_000370,2
TEST_000371,2
TEST_000372,2
TEST_000373,2
TEST_000374,0
TEST_000375,2
TEST_000376,3
TEST_000377,4
TEST_000378,5
TEST_000379,3
TEST_000380,3
TEST_000381,2
TEST_000382,3
TEST_000383,6
TEST_000384,4
TEST_000385,3
TEST_000386,-0
TEST_000387,4
TEST_000388,4
TEST_000389,3
TEST_000390,4
TEST_000391,0
TEST_000392,5
TEST_000393,2
TEST_000394,5
TEST_000395,2
TEST_000396,2
TEST_000397,2
TEST_000398,2
TEST_000399,2
TEST_000400,2
TEST_000401,3
TEST_000402,2
TEST_000403,2
TEST_000404,2
TEST_000405,3
TEST_000406,2
TEST_000407,2
TEST_000408,2
TEST_000409,3
TEST_000410,2
TEST_000411,7
TEST_000412,6
TEST_000413,7
TEST_000414,4
TEST_000415,4
TEST_000416,4
TEST_000417,5
TEST_000418,6
TEST_000419,6
TEST_000420,6
TEST_000421,6
TEST_000422,4
TEST_000423,4
TEST_000424,4
TEST_000425,3
TEST_000426,4
TEST_000427,4
TEST_000428,4
TEST_000429,4
TEST_000430,5
TEST_000431,4
TEST_000432,8
TEST_000433,4
TEST_000434,4
TEST_000435,4
TEST_000436,0
TEST_000437,1
TEST_000438,2
TEST_000439,2
TEST_000440,2
TEST_000441,1
TEST_000442,0
TEST_000443,2
TEST_000444,6
TEST_000445,0
TEST_000446,1
TEST_000447,3
TEST_000448,0
TEST_000449,2
TEST_000450,3
TEST_000451,2
TEST_000452,2
TEST_000453,2
TEST_000454,3
TEST_000455,1
TEST_000456,5
TEST_000457,2
TEST_000458,1
TEST_000459,3
TEST_000460,2
TEST_000461,2
TEST_000462,3
TEST_000463,3
TEST_000464,4
TEST_000465,0
TEST_000466,8
TEST_000467,2
TEST_000468,2
TEST_000469,2
TEST_000470,1
TEST_000471,2
TEST_000472,6
TEST_000473,6
TEST_000474,6
TEST_000475,7
TEST_000476,1
TEST_000477,4
TEST_000478,4
TEST_000479,3
TEST_000480,4
TEST_000481,4
TEST_000482,7
TEST_000483,4
TEST_000484,4
TEST_000485,0
TEST_000486,6
TEST_000487,0
TEST_000488,4
TEST_000489,1
TEST_000490,1
TEST_000491,1
TEST_000492,2
TEST_000493,1
TEST_000494,3
TEST_000495,3
TEST_000496,3
TEST_000497,1
TEST_000498,3
TEST_000499,2
TEST_000500,7
TEST_000501,2
TEST_000502,3
TEST_000503,4
TEST_000504,1
TEST_000505,4
TEST_000506,5
TEST_000507,3
TEST_000508,-0
TEST_000509,3
TEST_000510,4
TEST_000511,3
TEST_000512,0
TEST_000513,7
TEST_000514,4
TEST_000515,4
TEST_000516,5
TEST_000517,5
TEST_000518,5
TEST_000519,5
TEST_000520,5
TEST_000521,5
TEST_000522,6
TEST_000523,5
TEST_000524,5
TEST_000525,5
TEST_000526,5
TEST_000527,5
TEST_000528,4
TEST_000529,0
TEST_000530,2
TEST_000531,2
TEST_000532,0
TEST_000533,2
TEST_000534,4
TEST_000535,4
TEST_000536,2
TEST_000537,0
TEST_000538,2
TEST_000539,3
TEST_000540,2
TEST_000541,1
TEST_000542,2
TEST_000543,2
TEST_000544,2
TEST_000545,1
TEST_000546,2
TEST_000547,4
TEST_000548,0
TEST_000549,0
TEST_000550,1
TEST_000551,2
TEST_000552,1
TEST_000553,2
TEST_000554,1
TEST_000555,2
TEST_000556,1
TEST_000557,0
TEST_000558,1
TEST_000559,6
TEST_000560,6
TEST_000561,7
TEST_000562,8
TEST_000563,-0
TEST_000564,5
TEST_000565,4
TEST_000566,5
TEST_000567,5
TEST_000568,5
TEST_000569,5
TEST_000570,4
TEST_000571,4
TEST_000572,8
TEST_000573,5
TEST_000574,7
TEST_000575,-0
TEST_000576,4
TEST_000577,5
TEST_000578,4
TEST_000579,5
TEST_000580,5
TEST_000581,8
TEST_000582,5
TEST_000583,5
TEST_000584,9
TEST_000585,5
TEST_000586,-0
TEST_000587,6
TEST_000588,0
TEST_000589,1
TEST_000590,0
TEST_000591,4
TEST_000592,2
TEST_000593,3
TEST_000594,2
TEST_000595,3
TEST_000596,2
TEST_000597,2
TEST_000598,3
TEST_000599,3
TEST_000600,4
TEST_000601,5
TEST_000602,6
TEST_000603,9
TEST_000604,5
TEST_000605,5
TEST_000606,8
TEST_000607,7
TEST_000608,6
TEST_000609,9
TEST_000610,5
TEST_000611,5
TEST_000612,5
TEST_000613,7
TEST_000614,6
TEST_000615,6
TEST_000616,5
TEST_000617,5
TEST_000618,6
TEST_000619,4
TEST_000620,4
TEST_000621,0
TEST_000622,4
TEST_000623,4
TEST_000624,0
TEST_000625,0
TEST_000626,6
TEST_000627,4
TEST_000628,4
TEST_000629,7
TEST_000630,3
TEST_000631,3
TEST_000632,4
TEST_000633,5
TEST_000634,0
TEST_000635,0
TEST_000636,2
TEST_000637,2
TEST_000638,4
TEST_000639,6
TEST_000640,6
TEST_000641,6
TEST_000642,7
TEST_000643,5
TEST_000644,1
TEST_000645,4
TEST_000646,0
TEST_000647,5
TEST_000648,0
TEST_000649,0
TEST_000650,7
TEST_000651,7
TEST_000652,7
TEST_000653,6
TEST_000654,7
TEST_000655,1
TEST_000656,4
TEST_000657,4
TEST_000658,2
TEST_000659,1
TEST_000660,3
TEST_000661,2
TEST_000662,2
TEST_000663,2
TEST_000664,0
TEST_000665,3
TEST_000666,1
TEST_000667,2
TEST_000668,1
TEST_000669,1
TEST_000670,2
TEST_000671,2
TEST_000672,0
TEST_000673,1
TEST_000674,2
TEST_000675,2
TEST_000676,0
TEST_000677,2
TEST_000678,2
TEST_000679,1
TEST_000680,2
TEST_000681,3
TEST_000682,2
TEST_000683,2
TEST_000684,3
TEST_000685,2
TEST_000686,2
TEST_000687,2
TEST_000688,0
TEST_000689,2
TEST_000690,0
TEST_000691,2
TEST_000692,0
TEST_000693,0
TEST_000694,2
TEST_000695,1
TEST_000696,0
TEST_000697,1
TEST_000698,3
TEST_000699,2
TEST_000700,3
TEST_000701,0
TEST_000702,3
TEST_000703,3
TEST_000704,2
TEST_000705,2
TEST_000706,1
TEST_000707,2
TEST_000708,3
TEST_000709,0
TEST_000710,2
TEST_000711,2
TEST_000712,2
TEST_000713,2
TEST_000714,3
TEST_000715,2
TEST_000716,1
TEST_000717,2
TEST_000718,3
TEST_000719,6
TEST_000720,7
TEST_000721,3
TEST_000722,1
TEST_000723,1
TEST_000724,1
TEST_000725,2
TEST_000726,0
TEST_000727,-0
TEST_000728,-0
TEST_000729,5
TEST_000730,1
TEST_000731,6
TEST_000732,1
TEST_000733,5
TEST_000734,4
TEST_000735,6
TEST_000736,-0
TEST_000737,0
TEST_000738,2
TEST_000739,2
TEST_000740,0
TEST_000741,2
TEST_000742,3
TEST_000743,2
TEST_000744,2
TEST_000745,0
TEST_000746,0
TEST_000747,3
TEST_000748,1
TEST_000749,2
TEST_000750,3
TEST_000751,0
TEST_000752,1
TEST_000753,2
TEST_000754,0
TEST_000755,2
TEST_000756,3
TEST_000757,2
TEST_000758,0
TEST_000759,0
TEST_000760,3
TEST_000761,2
TEST_000762,3
TEST_000763,3
TEST_000764,1
TEST_000765,2
TEST_000766,0
TEST_000767,3
TEST_000768,2
TEST_000769,1
TEST_000770,2
TEST_000771,2
TEST_000772,0
TEST_000773,0
TEST_000774,2
TEST_000775,3
TEST_000776,0
TEST_000777,4
TEST_000778,2
TEST_000779,2
TEST_000780,2
TEST_000781,1
TEST_000782,1
TEST_000783,1
TEST_000784,2
TEST_000785,2
TEST_000786,2
TEST_000787,0
TEST_000788,0
TEST_000789,0
TEST_000790,4
TEST_000791,1
TEST_000792,2
TEST_000793,4
TEST_000794,1
TEST_000795,0
TEST_000796,2
TEST_000797,1
TEST_000798,2
TEST_000799,7
TEST_000800,2
TEST_000801,2
TEST_000802,4
TEST_000803,2
TEST_000804,2
TEST_000805,1
TEST_000806,1
TEST_000807,1
TEST_000808,1
TEST_000809,2
TEST_000810,0
TEST_000811,2
TEST_000812,1
TEST_000813,4
TEST_000814,2
TEST_000815,2
TEST_000816,0
TEST_000817,1
TEST_000818,1
TEST_000819,3
TEST_000820,1
TEST_000821,7
TEST_000822,-0
TEST_000823,1
TEST_000824,1
TEST_000825,2
TEST_000826,2
TEST_000827,2
TEST_000828,1
TEST_000829,2
TEST_000830,0
TEST_000831,0
TEST_000832,2
TEST_000833,2
TEST_000834,1
TEST_000835,1
TEST_000836,0
TEST_000837,1
TEST_000838,1
TEST_000839,2
TEST_000840,3
TEST_000841,3
TEST_000842,1
TEST_000843,2
TEST_000844,2
TEST_000845,1
TEST_000846,1
TEST_000847,3
TEST_000848,2
TEST_000849,1
TEST_000850,2
TEST_000851,2
TEST_000852,2
TEST_000853,1
TEST_000854,2
TEST_000855,0
TEST_000856,2
TEST_000857,3
TEST_000858,2
TEST_000859,1
TEST_000860,2
TEST_000861,0
TEST_000862,6
TEST_000863,0
TEST_000864,0
TEST_000865,1
TEST_000866,0
TEST_000867,1
TEST_000868,1
TEST_000869,2
TEST_000870,2
TEST_000871,1
TEST_000872,2
TEST_000873,2
TEST_000874,2
TEST_000875,0
TEST_000876,2
TEST_000877,2
TEST_000878,0
TEST_000879,3
TEST_000880,2
TEST_000881,5
TEST_000882,0
TEST_000883,1
TEST_000884,7
TEST_000885,3
TEST_000886,2
TEST_000887,4
TEST_000888,0
TEST_000889,2
TEST_000890,1
TEST_000891,2
TEST_000892,2
TEST_000893,2
TEST_000894,3
TEST_000895,2
TEST_000896,2
TEST_000897,1
TEST_000898,1
TEST_000899,3
TEST_000900,1
TEST_000901,2
TEST_000902,0
TEST_000903,1
TEST_000904,3
TEST_000905,0
TEST_000906,1
TEST_000907,1
TEST_000908,3
TEST_000909,2
TEST_000910,2
TEST_000911,3
TEST_000912,1
TEST_000913,1
TEST_000914,1
TEST_000915,2
TEST_000916,0
TEST_000917,3
TEST_000918,2
TEST_000919,3
TEST_000920,2
TEST_000921,2
TEST_000922,1
TEST_000923,3
TEST_000924,0
TEST_000925,2
TEST_000926,0
TEST_000927,0
TEST_000928,0
TEST_000929,1
TEST_000930,0
TEST_000931,2
TEST_000932,2
TEST_000933,2
TEST_000934,3
TEST_000935,2
TEST_000936,2
TEST_000937,2
TEST_000938,2
TEST_000939,2
TEST_000940,2
TEST_000941,2
TEST_000942,2
TEST_000943,1
TEST_000944,1
TEST_000945,1
TEST_000946,7
TEST_000947,2
TEST_000948,1
TEST_000949,1
TEST_000950,1
TEST_000951,1
TEST_000952,3
TEST_000953,0
TEST_000954,2
TEST_000955,0
TEST_000956,3
TEST_000957,2
TEST_000958,2
TEST_000959,2
TEST_000960,1
TEST_000961,3
TEST_000962,0
TEST_000963,2
TEST_000964,2
TEST_000965,2
TEST_000966,1
TEST_000967,1
TEST_000968,4
TEST_000969,0
TEST_000970,0
TEST_000971,1
TEST_000972,2
TEST_000973,2
TEST_000974,2
TEST_000975,1
TEST_000976,0
TEST_000977,2
TEST_000978,0
TEST_000979,2
TEST_000980,1
TEST_000981,3
TEST_000982,-0
TEST_000983,1
TEST_000984,2
TEST_000985,1
TEST_000986,1
TEST_000987,1
TEST_000988,5
TEST_000989,2
TEST_000990,0
TEST_000991,8
TEST_000992,1
TEST_000993,1
TEST_000994,0
TEST_000995,3
TEST_000996,2
TEST_000997,7
TEST_000998,0
TEST_000999,2
TEST_001000,0
TEST_001001,0
TEST_001002,2
TEST_001003,2
TEST_001004,3
TEST_001005,2
TEST_001006,2
TEST_001007,2
TEST_001008,3
TEST_001009,2
TEST_001010,4
TEST_001011,1
TEST_001012,2
TEST_001013,2
TEST_001014,1
TEST_001015,1
TEST_001016,0
TEST_001017,2
TEST_001018,3
TEST_001019,0
TEST_001020,3
TEST_001021,2
TEST_001022,3
TEST_001023,3
TEST_001024,5
TEST_001025,1
TEST_001026,0
TEST_001027,2
TEST_001028,1
TEST_001029,0
TEST_001030,2
TEST_001031,4
TEST_001032,1
TEST_001033,2
TEST_001034,1
TEST_001035,0
TEST_001036,1
TEST_001037,2
TEST_001038,1
TEST_001039,1
TEST_001040,1
TEST_001041,0
TEST_001042,2
TEST_001043,0
TEST_001044,2
TEST_001045,2
TEST_001046,1
TEST_001047,0
TEST_001048,1
TEST_001049,0
TEST_001050,0
TEST_001051,2
TEST_001052,3
TEST_001053,2
TEST_001054,2
TEST_001055,2
TEST_001056,3
TEST_001057,1
TEST_001058,3
TEST_001059,2
TEST_001060,3
TEST_001061,4
TEST_001062,4
TEST_001063,2
TEST_001064,2
TEST_001065,0
TEST_001066,0
TEST_001067,1
TEST_001068,7
TEST_001069,0
TEST_001070,4
TEST_001071,2
TEST_001072,0
TEST_001073,1
TEST_001074,2
TEST_001075,2
TEST_001076,11
TEST_001077,0
TEST_001078,2
TEST_001079,2
TEST_001080,10
TEST_001081,2
TEST_001082,1
TEST_001083,0
TEST_001084,0
TEST_001085,2
TEST_001086,1
TEST_001087,2
TEST_001088,3
TEST_001089,2
TEST_001090,0
TEST_001091,0
TEST_001092,2
TEST_001093,0
TEST_001094,2
TEST_001095,2
TEST_001096,1
TEST_001097,1
TEST_001098,2
TEST_001099,0
TEST_001100,2
TEST_001101,0
TEST_001102,2
TEST_001103,2
TEST_001104,2
TEST_001105,2
TEST_001106,2
TEST_001107,2
TEST_001108,2
TEST_001109,1
TEST_001110,5
TEST_001111,0
TEST_001112,2
TEST_001113,2
TEST_001114,1
TEST_001115,1
TEST_001116,1
TEST_001117,1
TEST_001118,1
TEST_001119,2
TEST_001120,3
TEST_001121,1
TEST_001122,1
TEST_001123,1
TEST_001124,0
TEST_001125,2
TEST_001126,0
TEST_001127,3
TEST_001128,1
TEST_001129,1
TEST_001130,3
TEST_001131,1
TEST_001132,1
TEST_001133,2
TEST_001134,2
TEST_001135,1
TEST_001136,0
TEST_001137,2
TEST_001138,0
TEST_001139,2
TEST_001140,2
TEST_001141,2
TEST_001142,2
TEST_001143,2
TEST_001144,1
TEST_001145,1
TEST_001146,2
TEST_001147,2
TEST_001148,2
TEST_001149,2
TEST_001150,0
TEST_001151,0
TEST_001152,2
TEST_001153,9
TEST_001154,9
TEST_001155,2
TEST_001156,2
TEST_001157,3
TEST_001158,1
TEST_001159,0
TEST_001160,1
TEST_001161,1
TEST_001162,1
TEST_001163,3
TEST_001164,10
TEST_001165,0
TEST_001166,2
TEST_001167,3
TEST_001168,0
TEST_001169,5
TEST_001170,3
TEST_001171,1
TEST_001172,2
TEST_001173,0
TEST_001174,1
TEST_001175,1
TEST_001176,0
TEST_001177,0
TEST_001178,0
TEST_001179,2
TEST_001180,1
TEST_001181,2
TEST_001182,9
TEST_001183,4
TEST_001184,2
TEST_001185,2
TEST_001186,2
TEST_001187,2
TEST_001188,1
TEST_001189,3
TEST_001190,3
TEST_001191,6
TEST_001192,2
TEST_001193,0
TEST_001194,0
TEST_001195,1
TEST_001196,3
TEST_001197,0
TEST_001198,2
TEST_001199,2
TEST_001200,2
TEST_001201,2
TEST_001202,2
TEST_001203,2
TEST_001204,2
TEST_001205,2
TEST_001206,3
TEST_001207,1
TEST_001208,0
TEST_001209,1
TEST_001210,2
TEST_001211,1
TEST_001212,2
TEST_001213,1
TEST_001214,0
TEST_001215,3
TEST_001216,2
TEST_001217,2
TEST_001218,2
TEST_001219,2
TEST_001220,4
TEST_001221,0
TEST_001222,5
TEST_001223,2
TEST_001224,2
TEST_001225,2
TEST_001226,10
TEST_001227,3
TEST_001228,0
TEST_001229,0
TEST_001230,1
TEST_001231,2
TEST_001232,3
TEST_001233,1
TEST_001234,2
TEST_001235,2
TEST_001236,1
TEST_001237,0
TEST_001238,0
TEST_001239,2
TEST_001240,0
TEST_001241,2
TEST_001242,1
TEST_001243,1
TEST_001244,2
TEST_001245,2
TEST_001246,2
TEST_001247,4
TEST_001248,0
TEST_001249,2
TEST_001250,2
TEST_001251,2
TEST_001252,0
TEST_001253,2
TEST_001254,1
TEST_001255,1
TEST_001256,1
TEST_001257,2
TEST_001258,2
TEST_001259,3
TEST_001260,0
TEST_001261,2
TEST_001262,2
TEST_001263,0
TEST_001264,2
TEST_001265,2
TEST_001266,1
TEST_001267,2
TEST_001268,1
TEST_001269,3
TEST_001270,2
TEST_001271,3
TEST_001272,1
TEST_001273,2
TEST_001274,2
TEST_001275,0
TEST_001276,1
TEST_001277,2
TEST_001278,2
TEST_001279,1
TEST_001280,3
TEST_001281,2
TEST_001282,1
TEST_001283,1
TEST_001284,3
TEST_001285,0
TEST_001286,2
TEST_001287,0
TEST_001288,3
TEST_001289,2
TEST_001290,1
TEST_001291,2
TEST_001292,2
TEST_001293,1
TEST_001294,2
TEST_001295,5
TEST_001296,1
TEST_001297,2
TEST_001298,1
TEST_001299,1
TEST_001300,2
TEST_001301,0
TEST_001302,1
TEST_001303,2
TEST_001304,0
TEST_001305,2
TEST_001306,2
TEST_001307,2
TEST_001308,0
TEST_001309,3
TEST_001310,0
TEST_001311,2
TEST_001312,1
TEST_001313,2
TEST_001314,2
TEST_001315,2
TEST_001316,2
TEST_001317,0
TEST_001318,2
TEST_001319,1
TEST_001320,0
TEST_001321,0
TEST_001322,2
TEST_001323,2
TEST_001324,2
TEST_001325,1
TEST_001326,2
TEST_001327,2
TEST_001328,0
TEST_001329,0
TEST_001330,2
TEST_001331,0
TEST_001332,1
TEST_001333,1
TEST_001334,2
TEST_001335,0
TEST_001336,0
TEST_001337,2
TEST_001338,2
TEST_001339,3
TEST_001340,0
TEST_001341,0
TEST_001342,2
TEST_001343,3
TEST_001344,1
TEST_001345,2
TEST_001346,1
TEST_001347,1
TEST_001348,1
TEST_001349,0
TEST_001350,2
TEST_001351,0
TEST_001352,3
TEST_001353,1
TEST_001354,1
TEST_001355,3
TEST_001356,0
TEST_001357,1
TEST_001358,0
TEST_001359,0
TEST_001360,1
TEST_001361,2
TEST_001362,7
TEST_001363,2
TEST_001364,2
TEST_001365,1
TEST_001366,1
TEST_001367,2
TEST_001368,2
TEST_001369,0
TEST_001370,0
TEST_001371,2
TEST_001372,2
TEST_001373,1
TEST_001374,0
TEST_001375,8
TEST_001376,4
TEST_001377,1
TEST_001378,1
TEST_001379,0
TEST_001380,0
TEST_001381,1
TEST_001382,0
TEST_001383,3
TEST_001384,4
TEST_001385,1
TEST_001386,2
TEST_001387,2
TEST_001388,0
TEST_001389,1
TEST_001390,2
TEST_001391,1
TEST_001392,1
TEST_001393,2
TEST_001394,2
TEST_001395,2
TEST_001396,0
TEST_001397,2
TEST_001398,3
TEST_001399,1
TEST_001400,1
TEST_001401,0
TEST_001402,1
TEST_001403,2
TEST_001404,1
TEST_001405,4
TEST_001406,0
TEST_001407,1
TEST_001408,2
TEST_001409,1
TEST_001410,0
TEST_001411,0
TEST_001412,2
TEST_001413,2
TEST_001414,1
TEST_001415,3
TEST_001416,3
TEST_001417,1
TEST_001418,1
TEST_001419,3
TEST_001420,0
TEST_001421,2
TEST_001422,0
TEST_001423,3
TEST_001424,1
TEST_001425,0
TEST_001426,2
TEST_001427,2
TEST_001428,2
TEST_001429,1
TEST_001430,0
TEST_001431,1
TEST_001432,2
TEST_001433,2
TEST_001434,0
TEST_001435,1
TEST_001436,0
TEST_001437,1
TEST_001438,2
TEST_001439,0
TEST_001440,2
TEST_001441,1
TEST_001442,7
TEST_001443,1
TEST_001444,2
TEST_001445,0
TEST_001446,1
TEST_001447,0
TEST_001448,1
TEST_001449,3
TEST_001450,0
TEST_001451,2
TEST_001452,1
TEST_001453,0
TEST_001454,1
TEST_001455,1
TEST_001456,2
TEST_001457,2
TEST_001458,1
TEST_001459,3
TEST_001460,1
TEST_001461,3
TEST_001462,1
TEST_001463,2
TEST_001464,2
TEST_001465,2
TEST_001466,2
TEST_001467,2
TEST_001468,2
TEST_001469,2
TEST_001470,2
TEST_001471,3
TEST_001472,2
TEST_001473,1
TEST_001474,0
TEST_001475,2
TEST_001476,1
TEST_001477,2
TEST_001478,1
TEST_001479,2
TEST_001480,0
TEST_001481,2
TEST_001482,3
TEST_001483,3
TEST_001484,1
TEST_001485,0
TEST_001486,2
TEST_001487,1
TEST_001488,0
TEST_001489,1
TEST_001490,0
TEST_001491,1
TEST_001492,3
TEST_001493,2
TEST_001494,3
TEST_001495,0
TEST_001496,2
TEST_001497,0
TEST_001498,2
TEST_001499,0
TEST_001500,2
TEST_001501,1
TEST_001502,0
TEST_001503,2
TEST_001504,2
TEST_001505,0
TEST_001506,1
TEST_001507,2
TEST_001508,0
TEST_001509,0
TEST_001510,0
TEST_001511,0
TEST_001512,0
TEST_001513,3
TEST_001514,2
TEST_001515,3
TEST_001516,0
TEST_001517,0
TEST_001518,2
TEST_001519,1
TEST_001520,3
TEST_001521,2
TEST_001522,2
TEST_001523,1
TEST_001524,1
TEST_001525,0
TEST_001526,2
TEST_001527,2
TEST_001528,2
TEST_001529,9
TEST_001530,3
TEST_001531,0
TEST_001532,1
TEST_001533,0
TEST_001534,2
TEST_001535,2
TEST_001536,1
TEST_001537,0
TEST_001538,0
TEST_001539,1
TEST_001540,1
TEST_001541,5
TEST_001542,2
TEST_001543,2
TEST_001544,2
TEST_001545,2
TEST_001546,0
TEST_001547,0
TEST_001548,2
TEST_001549,2
